314862	1153	44
321303	1119	46
320021	1127	40
324827	1168	37
318477	1159	46
318349	1155	46
322474	1108	41
321756	1144	41
324873	1169	42
315347	1188	39
313051	1069	32
317520	1103	29
316807	1116	43
317320	1196	38
313684	1121	42
312603	1172	40
316322	1193	42
320103	1152	51
321336	1183	44
320105	1189	30
316373	1168	41
316373	1168	41
313218	1175	36
317283	1255	46
310001	1180	40
310485	1136	32
316407	1149	30
312679	1127	32
316985	1111	27
312365	1119	32
