318602	8379	663
317718	8280	680
315155	8209	623
310274	8090	630
317727	8440	659
317727	8440	659
320725	8441	702
320030	8088	614
328103	8330	691
324766	8509	716
323818	8282	652
319566	8439	706
321892	8491	687
319382	8381	666
320214	8455	729
320148	8515	701
321151	8318	717
318013	8399	696
320748	8425	676
317090	8166	637
314403	8258	674
315798	8228	639
315624	8187	696
312716	8243	650
312615	8180	664
316951	8216	597
319688	8373	709
322586	8404	689
312911	8240	688
312911	8240	688
