317385	1218	51
328085	1238	55
323561	1336	44
320794	1276	48
320402	1214	51
322388	1235	43
326387	1238	40
323287	1270	61
318830	1246	45
316566	1202	45
314323	1303	51
314408	1288	41
312378	1199	48
312647	1262	57
316283	1231	28
306709	1309	47
314011	1241	44
315542	1225	45
314303	1205	47
312254	1207	44
315227	1256	48
323173	1197	32
319077	1309	50
319077	1309	50
326248	1246	58
318192	1365	48
315987	1270	52
321738	1200	29
323522	1194	49
326864	1203	66
