321812	9254	743
317808	9079	718
315965	8905	717
319926	9171	756
322314	9245	749
322995	9162	731
322178	9271	775
322178	9271	775
327550	9455	791
322722	9268	768
317145	8965	765
321620	9305	758
317924	9217	715
317532	9185	755
314469	9115	681
315886	9123	729
306056	8928	743
314357	9005	713
315608	9193	714
318844	9232	736
322389	9174	759
309681	8892	724
314625	8986	756
319536	9188	741
313444	9172	689
319374	9235	744
318554	9296	743
326240	9224	740
325032	9275	779
317216	9163	741
