311601	9466	776
312033	9527	726
313507	9415	813
315719	9410	748
316067	9544	807
320750	9640	775
315900	9706	795
323677	9580	783
319444	9546	769
318153	9638	782
322396	9532	827
318324	9608	778
321183	9591	841
321183	9591	841
318525	9746	810
315285	9547	768
321024	9566	792
320166	9706	756
318760	9501	749
321185	9939	841
320476	9781	803
315038	9635	743
309289	9566	788
318421	9753	794
318078	9616	779
316790	9468	779
328780	9736	763
326571	9686	811
326164	9756	804
316081	9379	742
